Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	LossPi	LossQ	Time
66	828.40967	80.32408	975.5491	744.54785	937.0405	29.010735	981.5919	894.4256	1000.0	1000.0	330000	8.221139	1.6009984	14.720051	1.1700587	8.221093	1.6007007	14.560985	-1.2221861	-8.3135395	0.65358096	1878.0299150943756
67	877.07196	37.763596	942.2544	835.0868	891.90234	23.551382	939.15875	855.8128	1000.0	1000.0	335000	8.298508	1.6104493	14.713913	0.072246075	8.298369	1.6104083	14.702671	1.1591983	-8.390311	0.64481336	1907.6177940368652
68	890.049	38.763947	948.9636	837.3602	796.1791	38.69611	853.5916	725.4556	1000.0	1000.0	340000	8.330707	1.6425937	14.335229	0.41655588	8.330751	1.6424472	15.2229805	0.45714474	-8.422348	0.65172726	1936.9187488555908
69	833.16504	52.736057	885.43036	767.6792	910.76855	28.494339	950.2168	866.55725	1000.0	1000.0	345000	8.403687	1.6482466	14.773237	0.63393164	8.40373	1.6481168	14.68815	0.8835583	-8.500098	0.64586014	1965.6425879001617
70	841.0592	11.758938	859.55994	823.3483	913.9053	35.592247	969.974	834.8516	1000.0	1000.0	350000	8.49	1.6352266	14.700988	0.8967471	8.490073	1.6348581	14.783846	0.71211624	-8.582421	0.6415947	1995.1867108345032
71	872.2202	86.09193	960.42566	749.90436	936.62286	36.531757	999.16876	894.8102	1000.0	1000.0	355000	8.554086	1.672517	14.70676	0.12029648	8.554271	1.6720481	15.054827	0.6452842	-8.646776	0.6507255	2024.2709069252014
72	871.0233	33.6521	915.3604	822.21704	984.48193	34.53985	1049.0144	941.7963	1000.0	1000.0	360000	8.597501	1.6660985	14.878254	1.0184441	8.597394	1.6659789	14.851992	0.59780455	-8.687521	0.65482754	2053.301862716675
73	862.24365	82.81043	955.63214	712.4454	816.08777	38.245895	887.8918	746.5402	1000.0	1000.0	365000	8.681907	1.6184044	14.695125	-0.77311134	8.682139	1.6178567	14.980921	0.8095007	-8.764987	0.6529664	2082.2463958263397
74	883.04834	55.357193	927.19366	777.30927	930.9338	38.045612	991.5032	873.308	1000.0	1000.0	370000	8.808448	1.6242135	15.738311	1.1275206	8.808522	1.623952	15.218631	-0.3826022	-8.898871	0.65235186	2111.9314539432526
75	826.5624	33.224102	865.4654	782.20844	905.229	49.25523	1003.87744	819.9773	1000.0	1000.0	375000	8.86476	1.6466446	15.149548	1.1441717	8.864737	1.6464211	15.155426	1.6430812	-8.952823	0.6474109	2140.7777988910675
76	906.8496	34.1316	948.26215	846.86865	804.4346	39.690876	877.6763	746.8235	1000.0	1000.0	380000	8.936538	1.6662813	15.535931	0.05591774	8.936438	1.6661202	15.718067	1.1254411	-9.033936	0.65122616	2169.744304895401
77	831.2401	51.060802	907.6678	773.4075	792.55457	65.44061	874.17633	671.52795	1000.0	1000.0	385000	9.016447	1.6798282	15.057388	0.010224819	9.016521	1.6794559	15.486048	0.4547429	-9.113503	0.6552589	2198.655735015869
78	916.21497	52.112564	1005.6204	859.9289	912.2015	53.47548	1012.2817	843.4154	1000.0	1000.0	390000	9.115685	1.6848401	15.593807	-0.03412199	9.115912	1.684272	15.858023	-1.1561537	-9.211065	0.6562122	2228.272795677185
79	835.7435	56.14051	923.2337	778.0884	863.5026	55.40923	953.6636	764.86316	1000.0	1000.0	395000	9.142768	1.7065841	15.548499	2.0207777	9.142716	1.7066098	15.686853	1.075469	-9.236254	0.66262674	2257.362258911133
80	882.6362	19.845087	918.73376	861.70654	853.08655	31.324965	901.71313	805.02454	1000.0	1000.0	400000	9.121647	1.7000959	15.804209	0.40873814	9.121553	1.700338	15.461927	1.4408274	-9.208852	0.66502345	2286.6238219738007
81	821.2438	57.166313	894.4053	749.61755	849.5363	45.53617	940.72565	786.56085	1000.0	1000.0	405000	9.149775	1.7043641	15.290646	0.116986275	9.14985	1.7039611	15.701826	0.61461973	-9.237686	0.6686397	2316.434541940689
82	848.6154	39.712772	899.30646	798.5716	793.5113	40.0461	877.1025	720.7479	1000.0	1000.0	410000	9.191205	1.725284	15.866754	-0.024860859	9.19124	1.7248127	15.414545	-0.18482304	-9.285664	0.6678888	2345.787816762924
83	817.92834	35.773205	883.89984	782.04785	913.2788	44.267586	982.1692	839.84985	1000.0	1000.0	415000	9.169278	1.7481189	15.235319	-0.18288994	9.169477	1.747727	15.478249	0.59938383	-9.260909	0.66474414	2375.114614009857
84	833.18585	102.4545	948.6447	672.01965	767.78394	47.874104	852.63464	671.80115	1000.0	1000.0	420000	9.17696	1.7625414	15.586885	0.83423233	9.176923	1.7619122	15.28883	0.8275552	-9.268727	0.68410456	2404.37997674942
85	805.894	60.721996	876.76105	720.15436	923.0853	43.76298	976.75684	842.514	1000.0	1000.0	425000	9.146274	1.765482	15.396269	-0.45631313	9.146455	1.7648894	15.488682	0.09807491	-9.2433	0.6873758	2433.593962907791
86	821.26776	55.52702	914.6587	748.6754	892.5467	55.583534	977.1402	814.0284	1000.0	1000.0	430000	9.094761	1.8122829	15.3747635	0.9977169	9.094824	1.8120122	15.492628	0.011965275	-9.195019	0.6851244	2474.055006980896
87	862.44275	29.745329	890.11395	811.68744	957.6776	58.77343	1027.1586	822.1842	1000.0	1000.0	435000	9.061846	1.81586	15.704465	1.2500682	9.061784	1.8155614	15.274303	1.3765697	-9.1661625	0.6848051	2512.2077898979187
88	843.78723	21.648668	876.24615	810.6768	902.25745	35.22029	975.7924	860.7637	1000.0	1000.0	440000	9.03713	1.8153305	15.630579	-1.2333975	9.037204	1.8152108	15.680636	1.1543174	-9.148181	0.6868698	2546.768522977829
89	862.0534	31.550247	901.6841	827.4693	808.583	64.05941	876.42737	666.6147	1000.0	1000.0	445000	9.018811	1.7925586	15.512974	0.4779315	9.018946	1.7924073	15.538708	0.20812798	-9.1325	0.6913772	2585.676424741745
